"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360470557001","Block Group 1, Census Tract 557, Kings County, New York","91488","null","56052","null",
"1500000US360470557002","Block Group 2, Census Tract 557, Kings County, New York","101682","null","17455","null",
"1500000US360470558001","Block Group 1, Census Tract 558, Kings County, New York","75313","null","34127","null",
"1500000US360470558002","Block Group 2, Census Tract 558, Kings County, New York","69107","null","20461","null",
"1500000US360470560001","Block Group 1, Census Tract 560, Kings County, New York","35455","null","18141","null",
"1500000US360470560002","Block Group 2, Census Tract 560, Kings County, New York","54219","null","45468","null",
"1500000US360470560003","Block Group 3, Census Tract 560, Kings County, New York","91319","null","19027","null",
"1500000US360470561001","Block Group 1, Census Tract 561, Kings County, New York","114009","null","25169","null",
"1500000US360470561002","Block Group 2, Census Tract 561, Kings County, New York","131806","null","52276","null",
"1500000US360470561003","Block Group 3, Census Tract 561, Kings County, New York","136680","null","21634","null",
"1500000US360470561004","Block Group 4, Census Tract 561, Kings County, New York","114545","null","23561","null",
"1500000US360470562001","Block Group 1, Census Tract 562, Kings County, New York","111275","null","30155","null",
"1500000US360470562002","Block Group 2, Census Tract 562, Kings County, New York","88611","null","36480","null",
"1500000US360470563011","Block Group 1, Census Tract 563.01, Kings County, New York","150179","null","79630","null",
"1500000US360470563012","Block Group 2, Census Tract 563.01, Kings County, New York","43587","null","31410","null",
"1500000US360470563013","Block Group 3, Census Tract 563.01, Kings County, New York","100365","null","54139","null",
"1500000US360470563014","Block Group 4, Census Tract 563.01, Kings County, New York","106898","null","56884","null",
"1500000US360470563020","Block Group 0, Census Tract 563.02, Kings County, New York","-","-","**","**",
"1500000US360470563021","Block Group 1, Census Tract 563.02, Kings County, New York","-","-","**","**",
"1500000US360470563022","Block Group 2, Census Tract 563.02, Kings County, New York","66513","null","19620","null",
"1500000US360470564001","Block Group 1, Census Tract 564, Kings County, New York","75938","null","34282","null",
"1500000US360470564002","Block Group 2, Census Tract 564, Kings County, New York","75833","null","35880","null",
"1500000US360470564003","Block Group 3, Census Tract 564, Kings County, New York","112212","null","44593","null",
"1500000US360470565001","Block Group 1, Census Tract 565, Kings County, New York","88173","null","48806","null",
"1500000US360470565002","Block Group 2, Census Tract 565, Kings County, New York","110673","null","42074","null",
"1500000US360470565003","Block Group 3, Census Tract 565, Kings County, New York","105417","null","17369","null",
"1500000US360470566001","Block Group 1, Census Tract 566, Kings County, New York","91354","null","25961","null",
"1500000US360470566002","Block Group 2, Census Tract 566, Kings County, New York","60433","null","21836","null",
"1500000US360470568001","Block Group 1, Census Tract 568, Kings County, New York","100208","null","40840","null",
"1500000US360470568002","Block Group 2, Census Tract 568, Kings County, New York","86813","null","14589","null",
"1500000US360470569001","Block Group 1, Census Tract 569, Kings County, New York","131719","null","56016","null",
"1500000US360470569002","Block Group 2, Census Tract 569, Kings County, New York","122344","null","70495","null",
"1500000US360470570001","Block Group 1, Census Tract 570, Kings County, New York","66103","null","4493","null",
"1500000US360470570002","Block Group 2, Census Tract 570, Kings County, New York","86726","null","56147","null",
"1500000US360470570003","Block Group 3, Census Tract 570, Kings County, New York","91000","null","21523","null",
"1500000US360470570004","Block Group 4, Census Tract 570, Kings County, New York","69926","null","20519","null",
"1500000US360470571001","Block Group 1, Census Tract 571, Kings County, New York","100156","null","44174","null",
"1500000US360470571002","Block Group 2, Census Tract 571, Kings County, New York","50625","null","38448","null",
"1500000US360470571003","Block Group 3, Census Tract 571, Kings County, New York","127917","null","35748","null",
"1500000US360470571004","Block Group 4, Census Tract 571, Kings County, New York","93558","null","32191","null",
"1500000US360470572001","Block Group 1, Census Tract 572, Kings County, New York","33542","null","9134","null",
"1500000US360470572002","Block Group 2, Census Tract 572, Kings County, New York","24733","null","9806","null",
"1500000US360470573001","Block Group 1, Census Tract 573, Kings County, New York","123333","null","53396","null",
"1500000US360470573002","Block Group 2, Census Tract 573, Kings County, New York","61544","null","18737","null",
"1500000US360470573003","Block Group 3, Census Tract 573, Kings County, New York","180764","null","137887","null",
"1500000US360470574001","Block Group 1, Census Tract 574, Kings County, New York","53750","null","23307","null",
"1500000US360470574002","Block Group 2, Census Tract 574, Kings County, New York","102917","null","45340","null",
"1500000US360470575001","Block Group 1, Census Tract 575, Kings County, New York","112534","null","54940","null",
"1500000US360470575002","Block Group 2, Census Tract 575, Kings County, New York","92049","null","8169","null",
"1500000US360470575003","Block Group 3, Census Tract 575, Kings County, New York","101372","null","74142","null",
"1500000US360470575004","Block Group 4, Census Tract 575, Kings County, New York","85679","null","42704","null",
"1500000US360470576001","Block Group 1, Census Tract 576, Kings County, New York","70703","null","26148","null",
"1500000US360470576002","Block Group 2, Census Tract 576, Kings County, New York","83250","null","14377","null",
"1500000US360470578001","Block Group 1, Census Tract 578, Kings County, New York","76346","null","30442","null",
"1500000US360470578002","Block Group 2, Census Tract 578, Kings County, New York","45750","null","28294","null",
"1500000US360470579011","Block Group 1, Census Tract 579.01, Kings County, New York","113500","null","43660","null",
"1500000US360470579012","Block Group 2, Census Tract 579.01, Kings County, New York","98333","null","34137","null",
"1500000US360470579021","Block Group 1, Census Tract 579.02, Kings County, New York","-","-","**","**",
"1500000US360470580001","Block Group 1, Census Tract 580, Kings County, New York","-","-","**","**",
"1500000US360470580002","Block Group 2, Census Tract 580, Kings County, New York","78906","null","52443","null",
"1500000US360470582001","Block Group 1, Census Tract 582, Kings County, New York","54531","null","33595","null",
"1500000US360470582002","Block Group 2, Census Tract 582, Kings County, New York","107750","null","61912","null",
"1500000US360470582003","Block Group 3, Census Tract 582, Kings County, New York","62813","null","17578","null",
"1500000US360470584001","Block Group 1, Census Tract 584, Kings County, New York","43906","null","31411","null",
"1500000US360470584002","Block Group 2, Census Tract 584, Kings County, New York","66961","null","22110","null",
"1500000US360470586001","Block Group 1, Census Tract 586, Kings County, New York","70244","null","20097","null",
"1500000US360470586002","Block Group 2, Census Tract 586, Kings County, New York","72798","null","18727","null",
"1500000US360470588001","Block Group 1, Census Tract 588, Kings County, New York","62596","null","24997","null",
"1500000US360470588002","Block Group 2, Census Tract 588, Kings County, New York","82375","null","28302","null",
"1500000US360470589011","Block Group 1, Census Tract 589.01, Kings County, New York","87178","null","14333","null",
"1500000US360470589012","Block Group 2, Census Tract 589.01, Kings County, New York","75833","null","33869","null",
"1500000US360470589021","Block Group 1, Census Tract 589.02, Kings County, New York","-","-","**","**",
"1500000US360470590001","Block Group 1, Census Tract 590, Kings County, New York","75288","null","19800","null",
"1500000US360470591001","Block Group 1, Census Tract 591, Kings County, New York","96979","null","29825","null",
"1500000US360470591002","Block Group 2, Census Tract 591, Kings County, New York","119044","null","54517","null",
"1500000US360470591003","Block Group 3, Census Tract 591, Kings County, New York","141111","null","27838","null",
"1500000US360470591004","Block Group 4, Census Tract 591, Kings County, New York","82578","null","42095","null",
"1500000US360470592001","Block Group 1, Census Tract 592, Kings County, New York","-","-","**","**",
"1500000US360470592002","Block Group 2, Census Tract 592, Kings County, New York","57344","null","30784","null",
"1500000US360470592003","Block Group 3, Census Tract 592, Kings County, New York","59464","null","33763","null",
"1500000US360470593001","Block Group 1, Census Tract 593, Kings County, New York","90250","null","23750","null",
"1500000US360470593002","Block Group 2, Census Tract 593, Kings County, New York","72880","null","12283","null",
"1500000US360470594021","Block Group 1, Census Tract 594.02, Kings County, New York","71111","null","40931","null",
"1500000US360470594022","Block Group 2, Census Tract 594.02, Kings County, New York","74167","null","32207","null",
"1500000US360470594023","Block Group 3, Census Tract 594.02, Kings County, New York","100313","null","36535","null",
"1500000US360470594024","Block Group 4, Census Tract 594.02, Kings County, New York","116786","null","35754","null",
"1500000US360470594031","Block Group 1, Census Tract 594.03, Kings County, New York","110719","null","27790","null",
"1500000US360470594032","Block Group 2, Census Tract 594.03, Kings County, New York","-","-","**","**",
"1500000US360470594033","Block Group 3, Census Tract 594.03, Kings County, New York","43903","null","27502","null",
"1500000US360470594041","Block Group 1, Census Tract 594.04, Kings County, New York","-","-","**","**",
"1500000US360470594042","Block Group 2, Census Tract 594.04, Kings County, New York","109211","null","30682","null",
"1500000US360470594043","Block Group 3, Census Tract 594.04, Kings County, New York","35984","null","17948","null",
"1500000US360470596001","Block Group 1, Census Tract 596, Kings County, New York","66108","null","3241","null",
"1500000US360470596002","Block Group 2, Census Tract 596, Kings County, New York","38527","null","14266","null",
"1500000US360470596003","Block Group 3, Census Tract 596, Kings County, New York","-","-","**","**",
"1500000US360470598001","Block Group 1, Census Tract 598, Kings County, New York","71886","null","6003","null",
"1500000US360470598002","Block Group 2, Census Tract 598, Kings County, New York","76563","null","21344","null",
"1500000US360470600001","Block Group 1, Census Tract 600, Kings County, New York","67917","null","30887","null",
"1500000US360470600002","Block Group 2, Census Tract 600, Kings County, New York","57847","null","20974","null",
"1500000US360470600003","Block Group 3, Census Tract 600, Kings County, New York","141667","null","64559","null",
"1500000US360470600004","Block Group 4, Census Tract 600, Kings County, New York","81122","null","59319","null",
"1500000US360470600005","Block Group 5, Census Tract 600, Kings County, New York","62824","null","33349","null",
"1500000US360470606001","Block Group 1, Census Tract 606, Kings County, New York","65690","null","23657","null",
"1500000US360470606002","Block Group 2, Census Tract 606, Kings County, New York","70708","null","11539","null",
"1500000US360470608001","Block Group 1, Census Tract 608, Kings County, New York","34231","null","33751","null",
"1500000US360470608002","Block Group 2, Census Tract 608, Kings County, New York","69286","null","31096","null",
"1500000US360470608003","Block Group 3, Census Tract 608, Kings County, New York","82500","null","60047","null",
"1500000US360470610020","Block Group 0, Census Tract 610.02, Kings County, New York","-","-","**","**",
"1500000US360470610021","Block Group 1, Census Tract 610.02, Kings County, New York","66497","null","8325","null",
"1500000US360470610022","Block Group 2, Census Tract 610.02, Kings County, New York","61958","null","40611","null",
"1500000US360470610023","Block Group 3, Census Tract 610.02, Kings County, New York","75625","null","37905","null",
"1500000US360470610031","Block Group 1, Census Tract 610.03, Kings County, New York","-","-","**","**",
"1500000US360470610032","Block Group 2, Census Tract 610.03, Kings County, New York","41063","null","21791","null",
"1500000US360470610041","Block Group 1, Census Tract 610.04, Kings County, New York","42538","null","30040","null",
"1500000US360470610042","Block Group 2, Census Tract 610.04, Kings County, New York","-","-","**","**",
"1500000US360470610043","Block Group 3, Census Tract 610.04, Kings County, New York","23176","null","14615","null",
"1500000US360470610044","Block Group 4, Census Tract 610.04, Kings County, New York","40282","null","15344","null",
"1500000US360470610045","Block Group 5, Census Tract 610.04, Kings County, New York","42371","null","22190","null",
"1500000US360470612001","Block Group 1, Census Tract 612, Kings County, New York","129688","null","24480","null",
"1500000US360470616000","Block Group 0, Census Tract 616, Kings County, New York","-","-","**","**",
"1500000US360470616001","Block Group 1, Census Tract 616, Kings County, New York","110500","null","29093","null",
"1500000US360470620001","Block Group 1, Census Tract 620, Kings County, New York","84539","null","21376","null",
"1500000US360470620002","Block Group 2, Census Tract 620, Kings County, New York","117266","null","44388","null",
"1500000US360470622001","Block Group 1, Census Tract 622, Kings County, New York","77415","null","25435","null",
"1500000US360470622002","Block Group 2, Census Tract 622, Kings County, New York","57321","null","47194","null",
"1500000US360470626001","Block Group 1, Census Tract 626, Kings County, New York","59265","null","15928","null",
"1500000US360470626002","Block Group 2, Census Tract 626, Kings County, New York","64957","null","13968","null",
"1500000US360470628001","Block Group 1, Census Tract 628, Kings County, New York","101118","null","22286","null",
"1500000US360470628002","Block Group 2, Census Tract 628, Kings County, New York","74706","null","44160","null",
"1500000US360470628003","Block Group 3, Census Tract 628, Kings County, New York","94167","null","52968","null",
"1500000US360470628004","Block Group 4, Census Tract 628, Kings County, New York","96774","null","17059","null",
"1500000US360470632001","Block Group 1, Census Tract 632, Kings County, New York","80208","null","21545","null",
"1500000US360470632002","Block Group 2, Census Tract 632, Kings County, New York","84821","null","20624","null",
"1500000US360470636001","Block Group 1, Census Tract 636, Kings County, New York","123750","null","31237","null",
"1500000US360470638001","Block Group 1, Census Tract 638, Kings County, New York","113393","null","34122","null",
"1500000US360470638002","Block Group 2, Census Tract 638, Kings County, New York","85833","null","28080","null",
"1500000US360470640001","Block Group 1, Census Tract 640, Kings County, New York","134000","null","50051","null",
"1500000US360470640002","Block Group 2, Census Tract 640, Kings County, New York","96607","null","50351","null",
"1500000US360470642001","Block Group 1, Census Tract 642, Kings County, New York","73482","null","25588","null",
"1500000US360470642002","Block Group 2, Census Tract 642, Kings County, New York","55313","null","37550","null",
"1500000US360470644001","Block Group 1, Census Tract 644, Kings County, New York","93693","null","24794","null",
"1500000US360470644002","Block Group 2, Census Tract 644, Kings County, New York","-","-","**","**",
"1500000US360470644003","Block Group 3, Census Tract 644, Kings County, New York","71250","null","22524","null",
"1500000US360470646001","Block Group 1, Census Tract 646, Kings County, New York","94722","null","40317","null",
"1500000US360470646002","Block Group 2, Census Tract 646, Kings County, New York","81711","null","16144","null",
"1500000US360470648001","Block Group 1, Census Tract 648, Kings County, New York","110859","null","17510","null",
"1500000US360470648002","Block Group 2, Census Tract 648, Kings County, New York","119194","null","24211","null",
"1500000US360470650001","Block Group 1, Census Tract 650, Kings County, New York","69236","null","32480","null",
"1500000US360470650002","Block Group 2, Census Tract 650, Kings County, New York","75246","null","8159","null",
"1500000US360470652001","Block Group 1, Census Tract 652, Kings County, New York","83750","null","29750","null",
"1500000US360470654001","Block Group 1, Census Tract 654, Kings County, New York","109643","null","12652","null",
"1500000US360470654002","Block Group 2, Census Tract 654, Kings County, New York","97750","null","33168","null",
"1500000US360470656001","Block Group 1, Census Tract 656, Kings County, New York","92000","null","20490","null",
"1500000US360470656002","Block Group 2, Census Tract 656, Kings County, New York","93750","null","19729","null",
"1500000US360470658001","Block Group 1, Census Tract 658, Kings County, New York","74120","null","33976","null",
"1500000US360470658002","Block Group 2, Census Tract 658, Kings County, New York","105375","null","37509","null",
"1500000US360470660001","Block Group 1, Census Tract 660, Kings County, New York","148417","null","59311","null",
"1500000US360470660002","Block Group 2, Census Tract 660, Kings County, New York","107917","null","18835","null",
"1500000US360470662001","Block Group 1, Census Tract 662, Kings County, New York","79125","null","28000","null",
"1500000US360470666000","Block Group 0, Census Tract 666, Kings County, New York","-","-","**","**",
"1500000US360470666001","Block Group 1, Census Tract 666, Kings County, New York","-","-","**","**",
"1500000US360470670001","Block Group 1, Census Tract 670, Kings County, New York","108333","null","67145","null",
"1500000US360470670002","Block Group 2, Census Tract 670, Kings County, New York","80114","null","18193","null",
"1500000US360470672001","Block Group 1, Census Tract 672, Kings County, New York","74236","null","22502","null",
"1500000US360470674001","Block Group 1, Census Tract 674, Kings County, New York","76667","null","31996","null",
"1500000US360470674002","Block Group 2, Census Tract 674, Kings County, New York","128583","null","27342","null",
"1500000US360470676001","Block Group 1, Census Tract 676, Kings County, New York","99583","null","28077","null",
"1500000US360470676002","Block Group 2, Census Tract 676, Kings County, New York","77863","null","44266","null",
"1500000US360470678001","Block Group 1, Census Tract 678, Kings County, New York","96484","null","14613","null",
"1500000US360470678002","Block Group 2, Census Tract 678, Kings County, New York","99712","null","17733","null",
"1500000US360470680001","Block Group 1, Census Tract 680, Kings County, New York","103340","null","5557","null",
"1500000US360470680002","Block Group 2, Census Tract 680, Kings County, New York","85125","null","68981","null",
"1500000US360470682001","Block Group 1, Census Tract 682, Kings County, New York","98625","null","48242","null",
"1500000US360470682002","Block Group 2, Census Tract 682, Kings County, New York","91771","null","80601","null",
"1500000US360470686001","Block Group 1, Census Tract 686, Kings County, New York","117768","null","68538","null",
"1500000US360470686002","Block Group 2, Census Tract 686, Kings County, New York","61925","null","8317","null",
"1500000US360470688001","Block Group 1, Census Tract 688, Kings County, New York","99338","null","53450","null",
"1500000US360470688002","Block Group 2, Census Tract 688, Kings County, New York","75776","null","10511","null",
"1500000US360470690001","Block Group 1, Census Tract 690, Kings County, New York","95000","null","30395","null",
"1500000US360470690002","Block Group 2, Census Tract 690, Kings County, New York","115250","null","25491","null",
"1500000US360470692001","Block Group 1, Census Tract 692, Kings County, New York","128657","null","29458","null",
"1500000US360470692002","Block Group 2, Census Tract 692, Kings County, New York","114097","null","35179","null",
"1500000US360470696011","Block Group 1, Census Tract 696.01, Kings County, New York","81319","null","38158","null",
"1500000US360470696012","Block Group 2, Census Tract 696.01, Kings County, New York","59149","null","38073","null",
"1500000US360470696021","Block Group 1, Census Tract 696.02, Kings County, New York","-","-","**","**",
"1500000US360470696022","Block Group 2, Census Tract 696.02, Kings County, New York","-","-","**","**",
"1500000US360470696023","Block Group 3, Census Tract 696.02, Kings County, New York","78739","null","22523","null",
"1500000US360470698001","Block Group 1, Census Tract 698, Kings County, New York","133906","null","26964","null",
"1500000US360470698002","Block Group 2, Census Tract 698, Kings County, New York","105060","null","76406","null",
"1500000US360470700001","Block Group 1, Census Tract 700, Kings County, New York","79009","null","12385","null",
"1500000US360470700002","Block Group 2, Census Tract 700, Kings County, New York","64107","null","41372","null",
"1500000US360470702011","Block Group 1, Census Tract 702.01, Kings County, New York","-","-","**","**",
"1500000US360470702012","Block Group 2, Census Tract 702.01, Kings County, New York","179167","null","161632","null",
"1500000US360470702013","Block Group 3, Census Tract 702.01, Kings County, New York","89617","null","34930","null",
"1500000US360470702014","Block Group 4, Census Tract 702.01, Kings County, New York","166221","null","47016","null",
"1500000US360470702015","Block Group 5, Census Tract 702.01, Kings County, New York","98865","null","26483","null",
"1500000US360470702020","Block Group 0, Census Tract 702.02, Kings County, New York","-","-","**","**",
"1500000US360470702021","Block Group 1, Census Tract 702.02, Kings County, New York","-","-","**","**",
"1500000US360470702030","Block Group 0, Census Tract 702.03, Kings County, New York","-","-","**","**",
"1500000US360470702031","Block Group 1, Census Tract 702.03, Kings County, New York","-","-","**","**",
"1500000US360470706011","Block Group 1, Census Tract 706.01, Kings County, New York","113375","null","74700","null",
"1500000US360470706012","Block Group 2, Census Tract 706.01, Kings County, New York","113250","null","41901","null",
"1500000US360470706020","Block Group 0, Census Tract 706.02, Kings County, New York","-","-","**","**",
"1500000US360470706021","Block Group 1, Census Tract 706.02, Kings County, New York","-","-","**","**",
"1500000US360470720001","Block Group 1, Census Tract 720, Kings County, New York","70921","null","17080","null",
"1500000US360470722001","Block Group 1, Census Tract 722, Kings County, New York","66588","null","14094","null",
"1500000US360470722002","Block Group 2, Census Tract 722, Kings County, New York","62917","null","35613","null",
"1500000US360470724001","Block Group 1, Census Tract 724, Kings County, New York","75550","null","31732","null",
"1500000US360470724002","Block Group 2, Census Tract 724, Kings County, New York","81154","null","23648","null",
"1500000US360470726001","Block Group 1, Census Tract 726, Kings County, New York","87759","null","18584","null",
"1500000US360470728001","Block Group 1, Census Tract 728, Kings County, New York","59643","null","20181","null",
"1500000US360470728002","Block Group 2, Census Tract 728, Kings County, New York","82031","null","22916","null",
"1500000US360470730001","Block Group 1, Census Tract 730, Kings County, New York","85500","null","18357","null",
"1500000US360470730002","Block Group 2, Census Tract 730, Kings County, New York","120750","null","26678","null",
"1500000US360470732001","Block Group 1, Census Tract 732, Kings County, New York","50882","null","14686","null",
"1500000US360470732002","Block Group 2, Census Tract 732, Kings County, New York","61161","null","56245","null",
"1500000US360470734001","Block Group 1, Census Tract 734, Kings County, New York","109107","null","49923","null",
"1500000US360470734002","Block Group 2, Census Tract 734, Kings County, New York","79890","null","20123","null",
"1500000US360470736001","Block Group 1, Census Tract 736, Kings County, New York","-","-","**","**",
"1500000US360470736002","Block Group 2, Census Tract 736, Kings County, New York","81354","null","24119","null",
"1500000US360470736003","Block Group 3, Census Tract 736, Kings County, New York","48277","null","20141","null",
"1500000US360470738001","Block Group 1, Census Tract 738, Kings County, New York","47263","null","30714","null",
"1500000US360470738002","Block Group 2, Census Tract 738, Kings County, New York","63472","null","31289","null",
"1500000US360470738003","Block Group 3, Census Tract 738, Kings County, New York","67559","null","66969","null",
"1500000US360470740001","Block Group 1, Census Tract 740, Kings County, New York","47282","null","16433","null",
"1500000US360470740002","Block Group 2, Census Tract 740, Kings County, New York","96389","null","68732","null",
"1500000US360470742001","Block Group 1, Census Tract 742, Kings County, New York","74875","null","46314","null",
"1500000US360470742002","Block Group 2, Census Tract 742, Kings County, New York","52670","null","11482","null",
"1500000US360470744001","Block Group 1, Census Tract 744, Kings County, New York","153899","null","27568","null",
"1500000US360470744002","Block Group 2, Census Tract 744, Kings County, New York","116719","null","46654","null",
"1500000US360470746001","Block Group 1, Census Tract 746, Kings County, New York","86528","null","23572","null",
"1500000US360470746002","Block Group 2, Census Tract 746, Kings County, New York","61985","null","45736","null",
"1500000US360470748001","Block Group 1, Census Tract 748, Kings County, New York","152083","null","55548","null",
"1500000US360470748002","Block Group 2, Census Tract 748, Kings County, New York","48750","null","29481","null",
"1500000US360470750001","Block Group 1, Census Tract 750, Kings County, New York","78472","null","18489","null",
"1500000US360470750002","Block Group 2, Census Tract 750, Kings County, New York","78214","null","20704","null",
"1500000US360470752001","Block Group 1, Census Tract 752, Kings County, New York","168167","null","16886","null",
"1500000US360470754001","Block Group 1, Census Tract 754, Kings County, New York","95870","null","10640","null",
"1500000US360470754002","Block Group 2, Census Tract 754, Kings County, New York","99107","null","59844","null",
"1500000US360470756001","Block Group 1, Census Tract 756, Kings County, New York","73750","null","17171","null",
"1500000US360470756002","Block Group 2, Census Tract 756, Kings County, New York","138015","null","135406","null",
"1500000US360470758001","Block Group 1, Census Tract 758, Kings County, New York","120357","null","50991","null",
"1500000US360470758002","Block Group 2, Census Tract 758, Kings County, New York","44688","null","17127","null",
"1500000US360470760001","Block Group 1, Census Tract 760, Kings County, New York","132950","null","39084","null",
"1500000US360470760002","Block Group 2, Census Tract 760, Kings County, New York","-","-","**","**",
"1500000US360470760003","Block Group 3, Census Tract 760, Kings County, New York","44167","null","8522","null",
"1500000US360470762001","Block Group 1, Census Tract 762, Kings County, New York","71000","null","54681","null",
"1500000US360470762002","Block Group 2, Census Tract 762, Kings County, New York","58676","null","11820","null",
"1500000US360470762003","Block Group 3, Census Tract 762, Kings County, New York","60554","null","22485","null",
"1500000US360470764001","Block Group 1, Census Tract 764, Kings County, New York","76106","null","12555","null",
"1500000US360470764002","Block Group 2, Census Tract 764, Kings County, New York","32000","null","27201","null",
"1500000US360470764003","Block Group 3, Census Tract 764, Kings County, New York","72955","null","14383","null",
"1500000US360470766001","Block Group 1, Census Tract 766, Kings County, New York","71111","null","10758","null",
"1500000US360470768001","Block Group 1, Census Tract 768, Kings County, New York","45821","null","8116","null",
"1500000US360470768002","Block Group 2, Census Tract 768, Kings County, New York","128207","null","78944","null",
"1500000US360470768003","Block Group 3, Census Tract 768, Kings County, New York","62619","null","13703","null",
"1500000US360470770001","Block Group 1, Census Tract 770, Kings County, New York","-","-","**","**",
"1500000US360470770002","Block Group 2, Census Tract 770, Kings County, New York","73768","null","35214","null",
"1500000US360470772001","Block Group 1, Census Tract 772, Kings County, New York","70797","null","9871","null",
"1500000US360470772002","Block Group 2, Census Tract 772, Kings County, New York","72900","null","30556","null",
"1500000US360470774001","Block Group 1, Census Tract 774, Kings County, New York","81288","null","2609","null",
"1500000US360470774002","Block Group 2, Census Tract 774, Kings County, New York","76957","null","22103","null",
"1500000US360470776001","Block Group 1, Census Tract 776, Kings County, New York","56979","null","33584","null",
"1500000US360470776002","Block Group 2, Census Tract 776, Kings County, New York","79875","null","26550","null",
"1500000US360470776003","Block Group 3, Census Tract 776, Kings County, New York","-","-","**","**",
"1500000US360470780001","Block Group 1, Census Tract 780, Kings County, New York","108103","null","40626","null",
"1500000US360470780002","Block Group 2, Census Tract 780, Kings County, New York","87108","null","22179","null",
"1500000US360470782001","Block Group 1, Census Tract 782, Kings County, New York","59375","null","28681","null",
"1500000US360470782002","Block Group 2, Census Tract 782, Kings County, New York","62054","null","16561","null",
"1500000US360470784001","Block Group 1, Census Tract 784, Kings County, New York","106458","null","15822","null",
"1500000US360470784002","Block Group 2, Census Tract 784, Kings County, New York","73125","null","27512","null",
"1500000US360470786011","Block Group 1, Census Tract 786.01, Kings County, New York","62205","null","48654","null",
"1500000US360470786012","Block Group 2, Census Tract 786.01, Kings County, New York","58315","null","6907","null",
"1500000US360470786021","Block Group 1, Census Tract 786.02, Kings County, New York","65375","null","49074","null",
"1500000US360470786022","Block Group 2, Census Tract 786.02, Kings County, New York","46705","null","9790","null",
"1500000US360470788011","Block Group 1, Census Tract 788.01, Kings County, New York","43250","null","14546","null",
"1500000US360470788012","Block Group 2, Census Tract 788.01, Kings County, New York","62083","null","30887","null",
"1500000US360470788021","Block Group 1, Census Tract 788.02, Kings County, New York","51467","null","14175","null",
"1500000US360470790011","Block Group 1, Census Tract 790.01, Kings County, New York","57857","null","38643","null",
"1500000US360470790021","Block Group 1, Census Tract 790.02, Kings County, New York","67411","null","13228","null",
"1500000US360470790022","Block Group 2, Census Tract 790.02, Kings County, New York","-","-","**","**",
"1500000US360470790023","Block Group 3, Census Tract 790.02, Kings County, New York","31207","null","20290","null",
"1500000US360470792011","Block Group 1, Census Tract 792.01, Kings County, New York","73938","null","18682","null",
"1500000US360470792021","Block Group 1, Census Tract 792.02, Kings County, New York","51250","null","21071","null",
"1500000US360470792022","Block Group 2, Census Tract 792.02, Kings County, New York","77024","null","44392","null",
"1500000US360470794001","Block Group 1, Census Tract 794, Kings County, New York","43654","null","29795","null",
"1500000US360470794002","Block Group 2, Census Tract 794, Kings County, New York","39426","null","20190","null",
"1500000US360470794003","Block Group 3, Census Tract 794, Kings County, New York","-","-","**","**",
"1500000US360470796011","Block Group 1, Census Tract 796.01, Kings County, New York","71215","null","24402","null",
"1500000US360470796012","Block Group 2, Census Tract 796.01, Kings County, New York","62830","null","23492","null",
"1500000US360470796021","Block Group 1, Census Tract 796.02, Kings County, New York","66705","null","49584","null",
"1500000US360470796022","Block Group 2, Census Tract 796.02, Kings County, New York","64520","null","10880","null",
"1500000US360470798011","Block Group 1, Census Tract 798.01, Kings County, New York","66224","null","20165","null",
"1500000US360470798012","Block Group 2, Census Tract 798.01, Kings County, New York","115504","null","68626","null",
"1500000US360470798021","Block Group 1, Census Tract 798.02, Kings County, New York","88770","null","17092","null",
"1500000US360470798022","Block Group 2, Census Tract 798.02, Kings County, New York","66875","null","18537","null",
"1500000US360470798023","Block Group 3, Census Tract 798.02, Kings County, New York","75186","null","29054","null",
"1500000US360470800001","Block Group 1, Census Tract 800, Kings County, New York","116875","null","67524","null",
"1500000US360470800002","Block Group 2, Census Tract 800, Kings County, New York","-","-","**","**",
"1500000US360470800003","Block Group 3, Census Tract 800, Kings County, New York","58712","null","20049","null",
"1500000US360470802001","Block Group 1, Census Tract 802, Kings County, New York","97031","null","46308","null",
"1500000US360470802002","Block Group 2, Census Tract 802, Kings County, New York","48257","null","21345","null",
"1500000US360470802003","Block Group 3, Census Tract 802, Kings County, New York","85179","null","17538","null",
"1500000US360470804001","Block Group 1, Census Tract 804, Kings County, New York","36042","null","27364","null",
"1500000US360470804002","Block Group 2, Census Tract 804, Kings County, New York","46777","null","6077","null",
"1500000US360470804003","Block Group 3, Census Tract 804, Kings County, New York","54952","null","32210","null",
"1500000US360470806001","Block Group 1, Census Tract 806, Kings County, New York","49901","null","26358","null",
"1500000US360470806002","Block Group 2, Census Tract 806, Kings County, New York","69153","null","25173","null",
"1500000US360470808001","Block Group 1, Census Tract 808, Kings County, New York","11484","null","930","null",
"1500000US360470810001","Block Group 1, Census Tract 810, Kings County, New York","57708","null","23979","null",
"1500000US360470810002","Block Group 2, Census Tract 810, Kings County, New York","60893","null","11563","null",
